Date,Away_Team,Away_Score,Home_Team,Home_Score
2022-02-19,New Mexico St.,82,Grand Canyon,66
2022-02-19,Colorado St.,51,UNLV,72
2022-02-19,Cal Poly,58,UC Riverside,78
2022-02-19,ULM,74,Louisiana,79
2022-02-19,Pepperdine,74,Portland,77
2022-02-19,Santa Clara,69,Gonzaga,81
2022-02-19,Utah Valley,75,Dixie St.,80
2022-02-19,LMU (CA),68,Pacific,69
2022-02-19,BYU,64,Saint Mary's (CA),69
2022-02-19,San Diego St.,61,Fresno St.,44
2022-02-19,Long Beach St.,71,UC Santa Barbara,84
2022-02-19,Cal St. Fullerton,81,CSUN,73
2022-02-19,Colorado,70,Stanford,53
2022-02-19,Washington,50,UCLA,76
2022-02-19,Oregon,81,Arizona,84
2022-02-20,NJIT,61,Maine,65
2022-02-20,Wright St.,75,Detroit Mercy,80
2022-02-20,Houston,76,Wichita St.,74
2022-02-20,Fairfield,58,Iona,76
2022-02-20,Providence,71,Butler,70
2022-02-20,Michigan,63,Wisconsin,77
2022-02-20,Saint Peter's,70,Siena,84
2022-02-20,Quinnipiac,66,Marist,67
2022-02-20,Temple,75,Cincinnati,71
2022-02-20,Purdue Fort Wayne,81,Milwaukee,71
2022-02-20,Missouri St.,75,UNI,95
2022-02-20,East Carolina,66,UCF,69
2022-02-20,Rider,78,Manhattan,84
2022-02-20,George Mason,47,Fordham,50
2022-02-20,Marquette,82,Creighton,83
2022-02-20,Memphis,57,SMU,73
2022-02-20,Cleveland St.,79,Green Bay,67
2022-02-20,Northern Ky.,71,Oakland,66
2022-02-20,New Mexico,55,San Jose St.,71
2022-02-20,Stony Brook,70,Hartford,74
2022-02-20,Lehigh,42,Loyola Maryland,69
2022-02-20,Rutgers,72,Purdue,84
2022-02-20,Jacksonville St.,82,Bellarmine,67
2022-02-20,Washington St.,60,Southern California,62
2022-02-20,Mississippi St.,58,Missouri,56
2022-02-21,American,49,Colgate,63
2022-02-21,Indiana,69,Ohio St.,80
2022-02-21,Florida St.,55,Boston College,71
2022-02-21,Coppin St.,86,Howard,82
2022-02-21,Penn St.,61,Maryland,67
2022-02-21,Louisville,63,North Carolina,70
2022-02-21,Liberty,85,Central Ark.,66
2022-02-21,Holy Cross,61,Lafayette,84
2022-02-21,UTEP,59,Middle Tenn.,77
2022-02-21,Georgia Tech,73,Syracuse,74
2022-02-21,Alabama A&M,71,Florida A&M,63
2022-02-21,Delaware St.,74,South Carolina St.,79
2022-02-21,Norfolk St.,74,Morgan St.,85
2022-02-21,UMES,79,N.C. Central,66
2022-02-21,Idaho St.,70,Northern Colo.,77
2022-02-21,Southern Utah,79,Northern Ariz.,48
2022-02-21,Eastern Ill.,52,SIUE,66
2022-02-21,Evansville,69,Valparaiso,74
2022-02-21,The Citadel,74,Samford,76
2022-02-21,Indiana St.,58,Drake,74
2022-02-21,Loyola Chicago,59,Illinois St.,50
2022-02-21,West Virginia,67,TCU,77
2022-02-21,Marshall,74,Southern Miss.,60
2022-02-21,Prairie View,69,Mississippi Val.,64
2022-02-21,Texas Southern,70,Ark.-Pine Bluff,68
2022-02-21,Arizona St.,52,UCLA,66
2022-02-21,San Francisco,104,Pacific,71
2022-02-21,Alabama St.,89,Bethune-Cookman,78
2022-02-21,Baylor,66,Oklahoma St.,64
2022-02-21,New Mexico St.,68,Seattle U,55
2022-02-22,St. Thomas (MN),84,North Dakota,74
2022-02-22,Yale,66,Dartmouth,61
2022-02-22,Buffalo,86,Miami (OH),84
2022-02-22,NIU,72,Eastern Mich.,74
2022-02-22,Tennessee,80,Missouri,61
2022-02-22,Michigan St.,60,Iowa,86
2022-02-22,Central Mich.,50,Ohio,76
2022-02-22,Rhode Island,55,St. Bonaventure,73
2022-02-22,Georgia,77,Texas A&M,91
2022-02-22,Bowling Green,68,Akron,82
2022-02-22,Ball St.,82,Kent St.,93
2022-02-22,Toledo,92,Western Mich.,50
2022-02-22,Arkansas,82,Florida,74
2022-02-22,Richmond,84,George Washington,71
2022-02-22,Siena,59,Monmouth,71
2022-02-22,Col. of Charleston,83,Northeastern,72
2022-02-22,Villanova,69,UConn,71
2022-02-22,Miami (FL),85,Pittsburgh,64
2022-02-22,Oklahoma,42,Texas Tech,66
2022-02-22,Nebraska,65,Northwestern,77
2022-02-22,Saint Joseph's,61,Saint Louis,72
2022-02-22,Fresno St.,65,Air Force,40
2022-02-22,San Diego St.,57,Boise St.,58
2022-02-22,Alabama,74,Vanderbilt,72
2022-02-22,Kansas St.,83,Kansas,102
2022-02-22,CSU Bakersfield,61,Cal Poly,60
2022-02-22,New Mexico,56,Utah St.,81
2022-02-22,UNLV,62,Nevada,54
2022-02-23,Bucknell,60,Army West Point,73
2022-02-23,Mississippi St.,56,South Carolina,66
2022-02-23,Creighton,81,St. John's (NY),78
2022-02-23,South Fla.,60,East Carolina,64
2022-02-23,Duke,65,Virginia,61
2022-02-23,Davidson,74,Duquesne,50
2022-02-23,Lipscomb,73,Bellarmine,76
2022-02-23,Colgate,78,Holy Cross,71
2022-02-23,Lafayette,60,Boston U.,76
2022-02-23,Xavier,92,Providence,99
2022-02-23,Stony Brook,50,UMass Lowell,67
2022-02-23,Chattanooga,83,ETSU,77
2022-02-23,FGCU,82,Liberty,72
2022-02-23,Boston College,69,NC State,61
2022-02-23,Campbell,66,Hampton,68
2022-02-23,Stetson,71,Kennesaw St.,75
2022-02-23,Eastern Ky.,68,Jacksonville St.,81
2022-02-23,Wake Forest,69,Clemson,80
2022-02-23,Louisiana,82,Ga. Southern,69
2022-02-23,UT Arlington,53,Troy,59
2022-02-23,ULM,70,Georgia St.,82
2022-02-23,James Madison,65,Towson,84
2022-02-23,Vermont,66,Binghamton,49
2022-02-23,UMBC,92,Hartford,85
2022-02-23,UNC Asheville,59,Gardner-Webb,60
2022-02-23,La Salle,54,Fordham,60
2022-02-23,George Mason,66,VCU,72
2022-02-23,New Hampshire,83,NJIT,55
2022-02-23,UAlbany,72,Maine,68
2022-02-23,Massachusetts,61,Dayton,82
2022-02-23,The Citadel,71,Mercer,67
2022-02-23,High Point,78,N.C. A&T,58
2022-02-23,Rutgers,62,Michigan,71
2022-02-23,UNI,88,Indiana St.,82
2022-02-23,North Florida,39,Jacksonville,71
2022-02-23,Syracuse,69,Notre Dame,79
2022-02-23,Western Caro.,64,UNC Greensboro,73
2022-02-23,American,61,Lehigh,78
2022-02-23,Radford,66,Longwood,71
2022-02-23,Charleston So.,48,Presbyterian,68
2022-02-23,West Virginia,81,Iowa St.,84
2022-02-23,TCU,66,Texas,75
2022-02-23,Central Ark.,81,North Ala.,72
2022-02-23,Wofford,83,VMI,72
2022-02-23,Loyola Maryland,50,Navy,52
2022-02-23,Drake,71,Valparaiso,65
2022-02-23,App State,78,Little Rock,66
2022-02-23,Furman,75,Samford,83
2022-02-23,Texas St.,55,South Alabama,52
2022-02-23,Coastal Carolina,74,Arkansas St.,69
2022-02-23,Tulsa,61,SMU,75
2022-02-23,Houston,81,Tulane,67
2022-02-23,Grand Canyon,85,Chicago St.,64
2022-02-23,Evansville,31,Loyola Chicago,82
2022-02-23,Bradley,67,Missouri St.,83
2022-02-23,Illinois St.,69,Southern Ill.,90
2022-02-23,Ole Miss,64,Auburn,77
2022-02-23,Butler,60,Seton Hall,66
2022-02-23,Wisconsin,68,Minnesota,67
2022-02-23,Wyoming,55,Colorado St.,61
2022-02-23,LSU,66,Kentucky,71
2022-02-23,Virginia Tech,62,Georgia Tech,58
2022-02-23,Cincinnati,61,UCF,75
2022-02-23,Washington,70,Washington St.,78
2022-02-24,Wagner,86,Fairleigh Dickinson,88
2022-02-24,William & Mary,28,Northeastern,62
2022-02-24,Cleveland St.,67,Detroit Mercy,74
2022-02-24,Purdue Fort Wayne,81,Oakland,70
2022-02-24,Youngstown St.,71,Wright St.,84
2022-02-24,UNCW,69,Drexel,63
2022-02-24,Elon,81,Hofstra,55
2022-02-24,Siena,78,Quinnipiac,71
2022-02-24,Temple,64,Memphis,78
2022-02-24,Robert Morris,64,Northern Ky.,78
2022-02-24,Bryant,86,St. Francis Brooklyn,69
2022-02-24,Merrimack,74,LIU,85
2022-02-24,Omaha,76,Western Ill.,88
2022-02-24,Maryland,64,Indiana,74
2022-02-24,Col. of Charleston,99,Delaware,96
2022-02-24,USC Upstate,59,Winthrop,89
2022-02-24,Saint Francis (PA),79,Central Conn. St.,63
2022-02-24,Central Mich.,83,Miami (OH),69
2022-02-24,Fla. Atlantic,51,Old Dominion,70
2022-02-24,Marshall,65,Middle Tenn.,74
2022-02-24,FIU,55,Charlotte,64
2022-02-24,Mount St. Mary's,65,Sacred Heart,77
2022-02-24,Sam Houston,67,SFA,69
2022-02-24,DePaul,68,Georgetown,65
2022-02-24,UT Martin,69,Southeast Mo. St.,76
2022-02-24,UTRGV,62,Tarleton St.,75
2022-02-24,Louisiana Tech,83,Rice,79
2022-02-24,UIW,68,Houston Baptist,82
2022-02-24,Green Bay,77,UIC,81
2022-02-24,South Dakota,63,Kansas City,72
2022-02-24,Lamar University,42,Abilene Christian,77
2022-02-24,South Dakota St.,106,Oral Roberts,102
2022-02-24,Southern Miss.,61,North Texas,85
2022-02-24,Seattle U,52,Utah Valley,67
2022-02-24,Milwaukee,66,IUPUI,54
2022-02-24,Buffalo,79,NIU,68
2022-02-24,Denver,91,St. Thomas (MN),80
2022-02-24,UAB,68,UTSA,56
2022-02-24,Idaho St.,70,Northern Ariz.,66
2022-02-24,Eastern Wash.,85,Northern Colo.,76
2022-02-24,A&M-Corpus Christi,65,McNeese,53
2022-02-24,Morehead St.,82,Eastern Ill.,46
2022-02-24,Austin Peay,68,SIUE,64
2022-02-24,Nicholls,80,Northwestern St.,62
2022-02-24,Tennessee St.,92,Tennessee Tech,56
2022-02-24,New Orleans,79,Southeastern La.,84
2022-02-24,Arizona St.,82,Colorado,65
2022-02-24,Montana,74,Southern Utah,82
2022-02-24,Gonzaga,89,San Francisco,73
2022-02-24,California Baptist,71,Dixie St.,61
2022-02-24,Ohio St.,86,Illinois,83
2022-02-24,Belmont,43,Murray St.,76
2022-02-24,UC Santa Barbara,76,UC Davis,69
2022-02-24,UCLA,63,Oregon,68
2022-02-24,Santa Clara,89,Pepperdine,73
2022-02-24,LMU (CA),59,BYU,79
2022-02-24,Portland,75,Pacific,69
2022-02-24,CSUN,57,UC Riverside,79
2022-02-24,Saint Mary's (CA),60,San Diego,46
2022-02-24,Weber St.,75,Portland St.,81
2022-02-24,Idaho,51,Sacramento St.,83
2022-02-24,UC San Diego,87,Long Beach St.,103
2022-02-24,UC Irvine,64,Cal St. Fullerton,66
2022-02-24,Southern California,94,Oregon St.,91
2022-02-24,Arizona,97,Utah,77
2022-02-25,Cal Poly,54,Hawaii,63
2022-02-25,Akron,91,Ohio,83
2022-02-25,Saint Peter's,70,Monmouth,65
2022-02-25,Louisiana,58,Georgia St.,65
2022-02-25,Harvard,67,Princeton,74
2022-02-25,ULM,75,Ga. Southern,81
2022-02-25,Manhattan,56,Marist,74
2022-02-25,Saint Louis,66,Richmond,68
2022-02-25,Niagara,68,Rider,70
2022-02-25,Canisius,65,Iona,72
2022-02-25,Northwestern,60,Penn St.,67
2022-02-25,Coastal Carolina,68,Little Rock,55
2022-02-25,App State,60,Arkansas St.,62
2022-02-25,UT Arlington,52,South Alabama,62
2022-02-25,Iowa,88,Nebraska,78
2022-02-25,Texas St.,66,Troy,61
2022-02-25,San Jose St.,52,San Diego St.,77
2022-02-26,Miami (OH),73,Toledo,88
2022-02-26,Oklahoma St.,62,Oklahoma,66
2022-02-26,Elon,67,Northeastern,54
2022-02-26,Binghamton,62,New Hampshire,66
2022-02-26,Purdue,65,Michigan St.,68
2022-02-26,Florida,84,Georgia,72
2022-02-26,Duquesne,54,Rhode Island,70
2022-02-26,Maine,79,UMBC,93
2022-02-26,Kennesaw St.,93,Liberty,100
2022-02-26,North Florida,74,Stetson,69
2022-02-26,Jacksonville,69,FGCU,76
2022-02-26,Bellarmine,58,Eastern Ky.,72
2022-02-26,Vanderbilt,69,Mississippi St.,74
2022-02-26,Butler,56,Marquette,64
2022-02-26,Furman,94,The Citadel,59
2022-02-26,Purdue Fort Wayne,81,Detroit Mercy,78
2022-02-26,Mount St. Mary's,65,Central Conn. St.,46
2022-02-26,North Dakota St.,79,North Dakota,53
2022-02-26,UMass Lowell,61,Vermont,62
2022-02-26,Dayton,60,La Salle,62
2022-02-26,Navy,69,Colgate,74
2022-02-26,Loyola Maryland,55,American,65
2022-02-26,NJIT,62,Hartford,83
2022-02-26,NIU,60,Buffalo,70
2022-02-26,Army West Point,66,Holy Cross,58
2022-02-26,William & Mary,67,Hofstra,83
2022-02-26,Central Ark.,66,Lipscomb,81
2022-02-26,Hampton,77,High Point,88
2022-02-26,North Ala.,52,Jacksonville St.,69
2022-02-26,Penn,70,Dartmouth,84
2022-02-26,Iowa St.,74,Kansas St.,73
2022-02-26,Saint Francis (PA),68,Sacred Heart,80
2022-02-26,North Carolina,84,NC State,74
2022-02-26,Texas,82,West Virginia,81
2022-02-26,Boston U.,78,Bucknell,89
2022-02-26,Yale,65,Cornell,71
2022-02-26,Lehigh,78,Lafayette,58
2022-02-26,Merrimack,72,St. Francis Brooklyn,52
2022-02-26,Fairleigh Dickinson,77,LIU,84
2022-02-26,Kentucky,73,Arkansas,75
2022-02-26,Fordham,45,Davidson,66
2022-02-26,Denver,83,Western Ill.,77
2022-02-26,New Mexico St.,59,Chicago St.,61
2022-02-26,Clemson,70,Boston College,60
2022-02-26,Virginia Tech,71,Miami (FL),70
2022-02-26,Cleveland St.,57,Oakland,65
2022-02-26,Eastern Mich.,64,Ball St.,75
2022-02-26,Seton Hall,82,Xavier,66
2022-02-26,Texas A&M,76,Ole Miss,66
2022-02-26,UCLA,94,Oregon St.,55
2022-02-26,Cal St. Fullerton,76,UC San Diego,81
2022-02-26,Coppin St.,50,UMES,70
2022-02-26,Tulsa,59,East Carolina,64
2022-02-26,Towson,95,James Madison,59
2022-02-26,Col. of Charleston,79,Drexel,80
2022-02-26,New Orleans,77,Northwestern St.,87
2022-02-26,California Baptist,54,Utah Valley,63
2022-02-26,Weber St.,73,Northern Ariz.,49
2022-02-26,Samford,57,Chattanooga,70
2022-02-26,Charleston So.,86,Winthrop,92
2022-02-26,N.C. Central,67,Howard,77
2022-02-26,Wagner,70,Bryant,78
2022-02-26,Gardner-Webb,70,USC Upstate,72
2022-02-26,Air Force,65,New Mexico,69
2022-02-26,Louisiana Tech,49,North Texas,56
2022-02-26,Indiana St.,66,Illinois St.,86
2022-02-26,Florida St.,64,Virginia,63
2022-02-26,UNCW,69,Delaware,62
2022-02-26,Fla. Atlantic,74,Charlotte,69
2022-02-26,Auburn,62,Tennessee,67
2022-02-26,Southern Ill.,60,Drake,62
2022-02-26,Longwood,60,Campbell,55
2022-02-26,Morgan St.,76,Delaware St.,69
2022-02-26,Morehead St.,70,SIUE,77
2022-02-26,Presbyterian,96,UNC Asheville,98
2022-02-26,Austin Peay,64,Eastern Ill.,52
2022-02-26,VCU,77,Massachusetts,62
2022-02-26,Green Bay,67,IUPUI,41
2022-02-26,San Francisco,78,San Diego,62
2022-02-26,Georgia Tech,56,Notre Dame,90
2022-02-26,Murray St.,70,Southeast Mo. St.,68
2022-02-26,Nicholls,81,Southeastern La.,83
2022-02-26,UIW,69,McNeese,67
2022-02-26,Portland,89,Santa Clara,102
2022-02-26,Alabama St.,65,Alabama A&M,80
2022-02-26,Western Mich.,78,Bowling Green,67
2022-02-26,Abilene Christian,71,SFA,73
2022-02-26,Missouri St.,88,Evansville,79
2022-02-26,Radford,62,N.C. A&T,53
2022-02-26,South Carolina,71,Alabama,90
2022-02-26,South Carolina St.,59,Norfolk St.,63
2022-02-26,Columbia,74,Brown,81
2022-02-26,Texas Tech,66,TCU,69
2022-02-26,St. Bonaventure,54,Saint Joseph's,52
2022-02-26,Tennessee St.,67,Belmont,87
2022-02-26,Washington St.,70,Washington,78
2022-02-26,Loyola Chicago,96,UNI,102
2022-02-26,Duke,97,Syracuse,72
2022-02-26,Wisconsin,66,Rutgers,61
2022-02-26,UAlbany,50,Stony Brook,66
2022-02-26,Mississippi Val.,79,Ark.-Pine Bluff,93
2022-02-26,Bethune-Cookman,87,Southern U.,84
2022-02-26,Florida A&M,79,Grambling,73
2022-02-26,Alcorn,72,Prairie View,69
2022-02-26,Louisville,77,Wake Forest,99
2022-02-26,Robert Morris,61,Wright St.,71
2022-02-26,Mercer,67,Wofford,74
2022-02-26,Southern Miss.,72,Rice,77
2022-02-26,Youngstown St.,61,Northern Ky.,75
2022-02-26,Kent St.,73,Central Mich.,71
2022-02-26,VMI,73,Western Caro.,82
2022-02-26,Western Ky.,52,Middle Tenn.,69
2022-02-26,FIU,63,Old Dominion,83
2022-02-26,South Fla.,56,Cincinnati,54
2022-02-26,Pacific,77,LMU (CA),90
2022-02-26,Sam Houston,41,Grand Canyon,67
2022-02-26,A&M-Corpus Christi,75,Houston Baptist,70
2022-02-26,Milwaukee,58,UIC,71
2022-02-26,South Dakota St.,86,Kansas City,75
2022-02-26,South Dakota,92,Oral Roberts,87
2022-02-26,Idaho,94,Northern Colo.,98
2022-02-26,Kansas,70,Baylor,80
2022-02-26,Omaha,74,St. Thomas (MN),95
2022-02-26,UC Santa Barbara,97,UC Riverside,90
2022-02-26,Nevada,61,Wyoming,74
2022-02-26,Pepperdine,59,BYU,75
2022-02-26,Lamar University,49,Tarleton St.,57
2022-02-26,Arizona,63,Colorado,79
2022-02-26,Valparaiso,55,Bradley,79
2022-02-26,CSUN,49,UC Davis,68
2022-02-26,Creighton,51,Providence,72
2022-02-26,Jackson St.,66,Texas Southern,81
2022-02-26,Missouri,55,LSU,75
2022-02-26,UT Martin,75,Tennessee Tech,88
2022-02-26,Stanford,39,California,53
2022-02-26,UAB,69,UTEP,66
2022-02-26,Seattle U,73,Dixie St.,65
2022-02-26,Gonzaga,57,Saint Mary's (CA),67
2022-02-26,Arizona St.,63,Utah,61
2022-02-26,Idaho St.,69,Portland St.,73
2022-02-26,Eastern Wash.,75,Sacramento St.,81
2022-02-26,Southern California,70,Oregon,69
2022-02-26,Boise St.,86,UNLV,76
2022-02-26,Colorado St.,66,Utah St.,55
2022-02-27,Long Beach St.,72,UC Irvine,77
2022-02-27,CSU Bakersfield,50,Hawaii,62
2022-02-27,UConn,86,Georgetown,77
2022-02-27,Princeton,74,Harvard,73
2022-02-27,SMU,61,Houston,75
2022-02-27,Canisius,72,Quinnipiac,67
2022-02-27,Iona,67,Rider,61
2022-02-27,Niagara,36,Saint Peter's,63
2022-02-27,Monmouth,59,Siena,70
2022-02-27,Illinois,93,Michigan,85
2022-02-27,Fairfield,66,Manhattan,62
2022-02-27,Wichita St.,57,Memphis,81
2022-02-27,George Washington,62,George Mason,69
2022-02-27,Tulane,70,Temple,75
2022-02-27,Ohio St.,60,Maryland,75
2022-02-27,ETSU,73,UNC Greensboro,69
2022-02-27,Montana St.,74,Montana,80
2022-02-27,St. John's (NY),94,DePaul,99
2022-02-27,Indiana,84,Minnesota,79
2022-02-27,Nebraska,93,Penn St.,70
2022-02-28,Massachusetts,73,Fordham,85
2022-02-28,Col. of Charleston,84,Hofstra,89
2022-02-28,Syracuse,79,North Carolina,88
2022-02-28,Central Conn. St.,67,Fairleigh Dickinson,66
2022-02-28,Delaware St.,67,Coppin St.,80
2022-02-28,N.C. Central,46,Norfolk St.,75
2022-02-28,South Carolina St.,62,Howard,72
2022-02-28,UMES,48,Morgan St.,82
2022-02-28,Northwestern,61,Iowa,82
2022-02-28,Alcorn,75,Texas Southern,72
2022-02-28,Bethune-Cookman,69,Grambling,63
2022-02-28,San Diego St.,73,Wyoming,66
2022-02-28,Florida A&M,51,Southern U.,58
2022-02-28,Baylor,68,Texas,61
2022-02-28,Jackson St.,59,Prairie View,53
2022-02-28,Kansas St.,68,Texas Tech,73
2022-02-28,New Mexico,68,Fresno St.,71
2022-02-28,UCLA,77,Washington,66
2022-02-28,Washington St.,103,Oregon St.,97
2022-03-01,Dayton,55,Richmond,53
2022-03-01,Providence,74,Villanova,76
2022-03-01,Tennessee,75,Georgia,68
2022-03-01,Toledo,92,Buffalo,76
2022-03-01,North Ala.,72,FGCU,81
2022-03-01,Eastern Ky.,73,Kennesaw St.,82
2022-03-01,Stetson,73,Central Ark.,74
2022-03-01,Green Bay,62,Detroit Mercy,79
2022-03-01,American,69,Holy Cross,63
2022-03-01,Bucknell,82,Lafayette,81
2022-03-01,Akron,79,Ball St.,60
2022-03-01,Missouri,69,South Carolina,73
2022-03-01,New Hampshire,64,UMass Lowell,48
2022-03-01,Robert Morris,77,Youngstown St.,73
2022-03-01,Ole Miss,72,Kentucky,83
2022-03-01,Binghamton,68,UMBC,78
2022-03-01,Western Mich.,71,Eastern Mich.,60
2022-03-01,West Virginia,59,Oklahoma,72
2022-03-01,Miami (OH),75,Central Mich.,61
2022-03-01,Ohio,77,Bowling Green,80
2022-03-01,NJIT,68,Stony Brook,87
2022-03-01,Hartford,67,UAlbany,55
2022-03-01,Vermont,75,Maine,56
2022-03-01,Nebraska,78,Ohio St.,70
2022-03-01,Saint Peter's,73,Manhattan,51
2022-03-01,North Florida,65,Lipscomb,74
2022-03-01,UIC,80,Milwaukee,69
2022-03-01,IUPUI,58,Oakland,70
2022-03-01,Duke,86,Pittsburgh,56
2022-03-01,Kent St.,63,NIU,55
2022-03-01,Kansas,64,TCU,74
2022-03-01,Michigan St.,70,Michigan,87
2022-03-01,St. Bonaventure,51,VCU,74
2022-03-01,Florida,82,Vanderbilt,78
2022-03-01,Cincinnati,53,Houston,71
2022-03-01,Southern Utah,53,Montana St.,69
2022-03-01,Purdue,67,Wisconsin,70
2022-03-01,San Jose St.,54,Air Force,58
2022-03-01,Nevada,67,Boise St.,73
2022-03-01,Louisville,43,Virginia Tech,75
2022-03-01,CSUN,61,UC Santa Barbara,70
2022-03-01,Arizona,91,Southern California,71
2022-03-02,N.C. A&T,78,Radford,71
2022-03-02,Charleston So.,79,UNC Asheville,78
2022-03-02,Hampton,77,High Point,84
2022-03-02,Xavier,66,St. John's (NY),81
2022-03-02,SIUE,62,Tennessee St.,77
2022-03-02,Oklahoma St.,53,Iowa St.,36
2022-03-02,St. Francis Brooklyn,48,Mount St. Mary's,78
2022-03-02,Sacred Heart,75,LIU,82
2022-03-02,Central Conn. St.,59,Bryant,73
2022-03-02,Georgia Tech,65,Clemson,68
2022-03-02,Saint Joseph's,48,La Salle,49
2022-03-02,Georgetown,68,Seton Hall,73
2022-03-02,Notre Dame,70,Florida St.,74
2022-03-02,Saint Francis (PA),53,Wagner,82
2022-03-02,George Mason,62,Davidson,73
2022-03-02,Western Ky.,86,Marshall,72
2022-03-02,Saint Louis,80,Rhode Island,74
2022-03-02,Texas A&M,87,Alabama,71
2022-03-02,Old Dominion,54,Louisiana Tech,67
2022-03-02,Fordham,73,Massachusetts,81
2022-03-02,Middle Tenn.,56,Charlotte,60
2022-03-02,Duquesne,93,George Washington,98
2022-03-02,Rutgers,66,Indiana,63
2022-03-02,UAB,81,Southern Miss.,68
2022-03-02,UTRGV,67,Lamar University,63
2022-03-02,Houston Baptist,74,New Orleans,75
2022-03-02,Presbyterian,72,Campbell,75
2022-03-02,Nicholls,86,A&M-Corpus Christi,75
2022-03-02,UConn,62,Creighton,64
2022-03-02,LSU,76,Arkansas,77
2022-03-02,Minnesota,73,Maryland,84
2022-03-02,Auburn,81,Mississippi St.,68
2022-03-02,SFA,73,New Mexico St.,71
2022-03-02,Marquette,80,DePaul,91
2022-03-02,Wichita St.,72,Tulsa,62
2022-03-02,Miami (FL),81,Boston College,70
2022-03-02,NC State,76,Wake Forest,101
2022-03-02,Tennessee Tech,78,Austin Peay,51
2022-03-02,Chicago St.,53,California Baptist,62
2022-03-02,Wyoming,57,UNLV,64
2022-03-03,UT Arlington,64,Louisiana,67
2022-03-03,Little Rock,75,South Alabama,71
2022-03-03,UMass Lowell,83,Hartford,73
2022-03-03,ULM,77,Arkansas St.,81
2022-03-03,UIC,72,Purdue Fort Wayne,78
2022-03-03,Quinnipiac,72,Monmouth,75
2022-03-03,Siena,52,Niagara,74
2022-03-03,Indiana St.,53,Illinois St.,58
2022-03-03,Marist,67,Canisius,78
2022-03-03,Loyola Maryland,64,Boston U.,76
2022-03-03,Army West Point,77,Lehigh,91
2022-03-03,Temple,46,Houston,84
2022-03-03,Bucknell,68,Colgate,96
2022-03-03,American,64,Navy,71
2022-03-03,Oakland,63,Wright St.,75
2022-03-03,Detroit Mercy,59,Northern Ky.,77
2022-03-03,Fla. Atlantic,71,FIU,51
2022-03-03,Cincinnati,71,SMU,76
2022-03-03,Penn St.,55,Illinois,60
2022-03-03,Michigan St.,69,Ohio St.,80
2022-03-03,Iona,72,Manhattan,74
2022-03-03,Lipscomb,47,Liberty,52
2022-03-03,FGCU,68,Bellarmine,81
2022-03-03,Kennesaw St.,67,Jacksonville St.,78
2022-03-03,Central Ark.,69,Jacksonville,79
2022-03-03,South Carolina St.,62,N.C. Central,67
2022-03-03,Delaware St.,59,UMES,63
2022-03-03,Rider,59,Fairfield,65
2022-03-03,Howard,61,Norfolk St.,83
2022-03-03,Morgan St.,63,Coppin St.,59
2022-03-03,Tennessee St.,55,Southeast Mo. St.,79
2022-03-03,Ark.-Pine Bluff,79,Jackson St.,87
2022-03-03,Tarleton St.,50,Sam Houston,69
2022-03-03,UCF,67,Tulane,82
2022-03-03,California,44,Arizona St.,71
2022-03-03,Dixie St.,64,Abilene Christian,80
2022-03-03,Robert Morris,67,Cleveland St.,83
2022-03-03,North Texas,59,UTSA,48
2022-03-03,TCU,68,Kansas,72
2022-03-03,Mississippi Val.,69,Alcorn,72
2022-03-03,Ga. Southern,70,Coastal Carolina,64
2022-03-03,Grambling,63,Alabama A&M,71
2022-03-03,Iowa,82,Michigan,71
2022-03-03,Pacific,66,LMU (CA),86
2022-03-03,Southern U.,67,Alabama St.,77
2022-03-03,Southern Utah,79,Idaho St.,71
2022-03-03,Memphis,73,South Fla.,64
2022-03-03,Stanford,69,Arizona,81
2022-03-03,Northern Colo.,75,Montana,66
2022-03-03,Utah Valley,57,Grand Canyon,68
2022-03-03,Northern Ariz.,62,Eastern Wash.,69
2022-03-03,Portland St.,79,Idaho,68
2022-03-03,Rice,67,UTEP,70
2022-03-03,Sacramento St.,69,Montana St.,75
2022-03-03,Evansville,59,Valparaiso,81
2022-03-03,Oregon,67,Washington,78
2022-03-03,Hawaii,60,UC Santa Barbara,67
2022-03-03,Tennessee Tech,56,Morehead St.,73
2022-03-03,UC San Diego,72,CSU Bakersfield,70
2022-03-03,UC Davis,65,Long Beach St.,68
2022-03-03,UC Irvine,54,Cal Poly,65
2022-03-03,Fresno St.,64,San Diego St.,65
2022-03-03,UC Riverside,75,Cal St. Fullerton,72
2022-03-03,Pepperdine,67,San Diego,74
2022-03-03,Oregon St.,67,Washington St.,71
2022-03-04,N.C. A&T,65,Longwood,79
2022-03-04,Illinois St.,65,UNI,78
2022-03-04,Charleston So.,62,USC Upstate,72
2022-03-04,Bradley,50,Loyola Chicago,66
2022-03-04,The Citadel,84,ETSU,76
2022-03-04,Ball St.,64,Western Mich.,63
2022-03-04,High Point,51,Winthrop,68
2022-03-04,Bowling Green,56,Toledo,96
2022-03-04,Valparaiso,58,Missouri St.,67
